author|0|body_xml
s_omel|2013/10/08 12:40:11|процедуру перепроведения по партиям вынес только
iabbliz|2013/10/08 12:40:22|прикольно
s_omel|2013/10/08 12:41:20|на баскетбол идешь?
iabbliz|2013/10/08 12:41:30|будет?
s_omel|2013/10/08 12:41:54|вроде да, и Кропотов и Паньковец спрашивали прду или нет
iabbliz|2013/10/08 12:42:14|да пойду
iabbliz|2013/10/09 06:13:14|честно говоря так сходу уже не помню
s_omel|2013/10/11 04:54:09|а почему когда вроде обработка СУПУ заканчивает востановление последовательности, а все равно показывает, что с того же периода нужно востанавливать?
iabbliz|2013/10/11 04:54:37|Привет?
iabbliz|2013/10/11 04:54:42|т.е.?
iabbliz|2013/10/11 04:55:02|если восстанавливаешь на 31.01 то супу восстановит на 31.01.13 23.59.59
iabbliz|2013/10/11 04:55:09|и будет показывать на эту дату
iabbliz|2013/10/11 04:55:25|если она показывает все равно начальную дату, то что то пошло не так
s_omel|2013/10/11 04:55:47|это что может пойти не так
iabbliz|2013/10/11 04:56:13|ну хз может ошибку какую то выдает проводимый документ
iabbliz|2013/10/11 04:56:17|и прерывается проведение
iabbliz|2013/10/11 04:56:34|руками запусти посмотри как восстанавливает
s_omel|2013/10/11 04:56:37|и не информирует об этом
iabbliz|2013/10/11 04:56:37|хотя бы за 1 день
s_omel|2013/10/11 04:58:40|а когда ее вручную запускаешь, и &quot;востаналивать последовательность на&quot; и &quot;останавливать выполнение при наступлении&quot; используем
iabbliz|2013/10/11 04:59:02|это вопрос?
s_omel|2013/10/11 04:59:05|да
s_omel|2013/10/11 04:59:09|)
iabbliz|2013/10/11 04:59:12|=)
iabbliz|2013/10/11 04:59:21|указывал только &quot;востаналивать последовательность на&quot;
iabbliz|2013/10/11 04:59:31|при регламенте указывается и &quot;останавливать выполнение при наступлении&quot;
s_omel|2013/10/11 05:00:23|а логику обработки знаешь? он только по партиям перепроводит, или полностью весь документ?
iabbliz|2013/10/11 05:01:15|логика такая выбираются только те документы по которым есть запись в РН: Товары на складах а запись в ПартииТоваров на складах (УУ, БУ, НУ) отличается или нет
iabbliz|2013/10/11 05:01:48|далее документы  проводятся только по Партиям и по тем регистрам которые используются данные из партий
iabbliz|2013/10/11 05:01:58|хозрасчетный/налоговый
iabbliz|2013/10/11 05:02:14|возможно еще НЗП
s_omel|2013/10/11 05:03:38|ясно
